# This combines Michael Murphy's UVES and HIRES lists (intensities are mixed, and not useful)
# See the following website for more details:
# http://www.astronomy.swin.edu.au/~mmurphy/thar/thar.html
#
# Wave no. is in vacuum (cm^-1), and wavelength is in air (Angstroms)
#
# Wave no.  wavelength   log(I)  Elm ion   Reference
32175.7823  3107.026136  +3.236  Th  II    P
32172.4623  3107.346774  +1.825  Th  II    P
32162.6295  3108.296793  +3.826  Th  II    P
32144.8001  3110.020904  +3.056  Th  II    P
32131.7849  3111.280689  +1.902  Th  I     P
32130.2412  3111.430176  +2.216  Th  II    P
32123.4389  3112.089063  +2.418  Th  II    P
32120.8318  3112.341666  +2.023  Th  III   P
32085.7427  3115.745467  +2.730  Th  II    P
32078.1890  3116.479185  +2.696  Th  II    P
32065.7929  3117.684010  +2.821  Th  II    P
32048.6185  3119.354797  +2.916  Th  II    P
32032.9480  3120.880842  +2.577  Th  I     P
32023.8502  3121.767497  +1.809  XX  0     P
32009.5922  3123.158077  +2.342  XX  0     P
31996.9983  3124.387391  +3.156  Th  II    P
31988.5854  3125.209127  +2.965  Th  II    P
31979.9488  3126.053162  +2.153  Th  II    P
31968.1370  3127.208241  +2.750  Th  II    P
31939.8893  3129.974056  +2.537  Th  II    P
31902.7324  3133.619655  +2.691  Th  II    P
31894.5282  3134.425744  +2.950  Th  II    P
31892.5212  3134.623002  +1.570  XX  0     P
31883.2597  3135.533583  +1.442  XX  0     P
31876.3216  3136.216082  +3.133  Th  I     P
31873.6085  3136.483049  +2.484  Ar  II    W
31870.0906  3136.829275  +3.631  Th  I     P
31861.9310  3137.632620  +2.394  Ar  II    N
31847.8777  3139.017198  +3.514  Ar  II    W
31835.1520  3140.272028  +3.009  Th  I     P
31819.1916  3141.847238  +3.050  Th  II    P
31809.1854  3142.835605  +3.381  Th  II    P
31784.4683  3145.279714  +2.288  Th  II    P
31780.8584  3145.636991  +3.048  Th  I     P
31776.7534  3146.043368  +3.350  Th  II    P
31774.0652  3146.309544  +2.949  Th  I     P
31762.5666  3147.448606  +2.774  Th  I     P
31756.3480  3148.064969  +2.458  Th  III   P
31726.5981  3151.017008  +1.573  Th  I     P
31724.9168  3151.184006  +2.444  Th  I     P
31720.2599  3151.646654  +2.781  Th  II    P
31704.4513  3153.218199  +2.316  Th  II    P
31698.7596  3153.784399  +2.724  Ar  II    W
31696.3476  3154.024402  +2.226  Th  II    P
31693.5695  3154.300879  +3.597  Th  II    P
31682.3188  3155.421043  +1.891  XX  0     P
31678.2115  3155.830181  +2.667  Th  II    P
31672.4864  3156.400648  +2.625  Th  II    P
31661.3885  3157.507067  +2.303  XX  0     P
31652.4117  3158.402581  +2.422  XX  0     P
31650.2597  3158.617344  +2.583  Th  II    P
31647.7378  3158.869053  +1.340  Ca  II    P
31645.7021  3159.072264  +2.439  Th  II    P
31639.3430  3159.707222  +2.334  XX  0     P
31628.1672  3160.823743  +1.899  Th  II    P
31619.5205  3161.688137  +2.578  Th  II    P
31616.1118  3162.029026  +2.034  XX  0     P
31605.4578  3163.094967  +2.380  XX  0     P
31603.9401  3163.246873  +2.391  Th  II    P
31599.2615  3163.715241  +1.752  XX  0     P
31591.6096  3164.481563  +2.702  Th  II    P
31583.5307  3165.291051  +2.664  Ar  II    W
31580.2092  3165.623978  +2.700  Th  II    P
31575.4771  3166.098416  +3.090  Th  II    P
31543.2976  3169.328492  +2.783  Th  II    P
31539.9190  3169.668007  +2.683  Ar  II    W
31538.4396  3169.816692  +2.559  XX  0     P
31537.0712  3169.954237  +2.226  XX  0     P
31523.9325  3171.275477  +2.867  Th  I     P
31521.6028  3171.509864  +2.099  XX  0     P
31515.6275  3172.111202  +2.518  XX  0     P
31502.5641  3173.426654  +3.073  Th  I     P
31499.8056  3173.704570  +2.002  XX  0     P
31496.6841  3174.019111  +1.770  Th  I     P
31494.8462  3174.204340  +3.193  Th  II    P
31490.2378  3174.668877  +1.593  XX  0     P
31486.3855  3175.057311  +1.972  Th  II    P
31479.7585  3175.725737  +3.162  Th  II    P
31475.3844  3176.167080  +2.423  Th  I     P
31458.4518  3177.876724  +2.595  Th  II    P
31454.8235  3178.243304  +3.169  Th  I     P
31449.4989  3178.781420  +2.749  Th  II    P
31446.8599  3179.048191  +3.608  Th  II    P
31441.1317  3179.627395  +1.826  XX  0     P
31435.5326  3180.193754  +4.151  Th  II    P
31427.1987  3181.037112  +3.264  Ar  II    W
31425.6954  3181.189288  +2.937  Th  II    P
31413.6864  3182.405455  +2.639  Th  II    P
31411.3465  3182.642528  +2.441  Th  II    P
31395.2254  3184.276840  +2.059  Th  I     P
31391.8922  3184.614959  +2.346  Th  II    P
31388.5982  3184.949173  +3.368  Th  II    P
31381.4295  3185.676757  +2.228  XX  0     P
31376.5549  3186.171701  +2.254  Ar  II    W
31370.0810  3186.829256  +1.689  XX  0     P
31341.7288  3189.712220  +2.591  Th  I     P
31330.1002  3190.896169  +1.465  Th  I     P
31328.1666  3191.093121  +2.582  Th  II    P
31323.0266  3191.616786  +1.807  XX  0     P
31313.5215  3192.585625  +3.702  Th  I     P
31307.8914  3193.159769  +2.308  Th  II    P
31305.8413  3193.368884  +2.640  Th  II    P
31301.8019  3193.780994  +2.926  Th  I     P
31286.7854  3195.313946  +2.193  Th  II    P
31283.1123  3195.689137  +3.843  Th  I     P
31258.2688  3198.229104  +2.978  Th  II    P
31229.3195  3201.193941  +2.151  Th  II    P
31221.9659  3201.947934  +1.617  XX  0     P
31210.6925  3203.104532  +2.311  XX  0     P
31203.1390  3203.879949  +2.554  Th  II    P
31198.8454  3204.320885  +3.154  Ar  II    W
31189.4249  3205.288757  +2.476  Th  II    P
31187.5846  3205.477900  +2.433  Th  II    P
31167.1364  3207.581032  +1.503  Ar  II    W
31165.1789  3207.782509  +2.309  Th  II    P
31146.0738  3209.750241  +2.190  XX  0     P
31140.6547  3210.308825  +3.224  Th  II    P
31136.1068  3210.777756  +2.012  Th  I     P
31132.0679  3211.194319  +2.977  Th  I     P
31119.2400  3212.518078  +2.464  Ar  II    W
31109.0141  3213.574108  +3.049  Th  II    P
31104.1694  3214.074664  +3.505  Th  I     P
31101.2137  3214.380124  +3.405  Th  I     P
31075.9064  3216.997913  +2.594  Th  I     P
31063.2463  3218.309076  +2.178  Th  II    P
31057.8888  3218.864256  +2.513  Th  II    P
31053.4433  3219.325078  +1.666  XX  0     P
31043.5522  3220.350851  +3.069  Th  II    P
31032.8827  3221.458088  +1.770  XX  0     P
31031.2742  3221.625080  +2.244  Ar  II    N
31028.9721  3221.864105  +2.644  Th  II    P
31023.8324  3222.397889  +1.703  Ar  II    W
31016.4250  3223.167495  +2.884  Th  I     P
30994.8511  3225.411053  +3.353  Th  II    P
30988.0497  3226.119007  +2.535  Th  II    P
30975.0744  3227.470455  +2.132  XX  0     P
30960.3104  3229.009593  +3.610  Th  II    P
30942.5029  3230.867963  +2.790  Th  II    P
30928.7355  3232.306180  +3.124  Th  I     P
30916.0968  3233.627614  +2.053  Th  II    P
30896.6079  3235.667388  +2.590  XX  0     P
30894.9599  3235.839985  +2.899  XX  0     P
30881.6724  3237.232332  +2.442  XX  0     P
30873.2476  3238.115747  +3.600  Th  II    P
30865.4454  3238.934310  +3.474  Th  I     P
30846.2777  3240.947040  +1.737  XX  0     P
30844.7463  3241.107950  +3.234  Th  II    P
30832.6551  3242.379017  +2.658  XX  0     P
30820.2123  3243.688079  +3.594  Ar  II    W
30816.8363  3244.043439  +2.136  Th  I     P
30812.9861  3244.448809  +3.257  Th  I     P
30808.8774  3244.881507  +2.291  Th  I     P
30798.3167  3245.994211  +2.005  Th  I     P
30796.8858  3246.145033  +2.314  Th  I     P
30792.7409  3246.582000  +2.033  Th  II    P
30770.8303  3248.893834  +2.366  Th  II    P
30742.2353  3251.915910  +3.371  Th  I     P
30732.3267  3252.964413  +2.658  XX  0     P
30725.5315  3253.683861  +3.396  Th  I     P
30723.8122  3253.865943  +3.773  Th  I     P
30721.9109  3254.067323  +2.579  Th  I     P
30714.9020  3254.809902  +2.815  Th  II    P
30708.2964  3255.510061  +2.956  Th  II    P
30701.0937  3256.273854  +3.273  Th  II    P
30697.1198  3256.695406  +1.450  XX  0     P
30692.7221  3257.162051  +2.704  Th  II    P
30690.7934  3257.366748  +4.034  Th  I     P
30685.4425  3257.934784  +2.622  Th  II    P
30674.8403  3259.060869  +3.442  Th  I     P
30673.1061  3259.245136  +2.249  Th  II    P
30655.5256  3261.114331  +2.261  Th  II    P
30651.5125  3261.541312  +2.522  Th  II    P
30644.2237  3262.317100  +1.459  XX  0     P
30640.9238  3262.668454  +3.254  Th  II    P
30636.0945  3263.182781  +2.428  Th  I     P
30632.4534  3263.570669  +2.934  Ar  II    W
30627.2832  3264.121613  +2.272  Th  II    P
30613.6257  3265.577869  +2.598  Th  II    P
30600.2770  3267.002454  +3.036  Th  II    P
30583.8483  3268.757445  +1.666  XX  0     P
30577.1843  3269.469866  +2.635  Th  II    P
30571.2980  3270.099402  +2.016  Th  I     P
30561.7610  3271.119895  +2.562  XX  0     P
30557.7805  3271.546009  +1.776  Th  I     P
30553.2905  3272.026800  +3.332  Th  I     P
30548.1265  3272.579934  +1.665  XX  0     P
30541.2468  3273.317142  +2.574  Ar  II    W
30531.1099  3274.403982  +2.447  Th  II    P
30524.9237  3275.067597  +3.272  Th  II    P
30523.1301  3275.260053  +1.631  XX  0     P
30519.5585  3275.643359  +2.424  Ar  II    W
30509.5315  3276.719942  +1.702  XX  0     P
30506.3500  3277.061680  +2.726  Th  I     P
30465.8890  3281.414014  +2.728  Th  II    P
30463.2253  3281.700950  +3.244  Ar  II    W
30454.7284  3282.616574  +2.920  XX  0     P
30451.3612  3282.979571  +2.931  Th  II    P
30427.8644  3285.514818  +2.957  Th  I     P
30417.9761  3286.582912  +2.860  Th  II    P
30406.8152  3287.789301  +3.649  Th  II    P
30403.3848  3288.160274  +2.531  Th  II    P
30385.2144  3290.126665  +2.972  Th  II    P
30380.8473  3290.599620  +2.840  Th  III   P
30370.3277  3291.739449  +3.408  Th  II    P
30365.0507  3292.311520  +1.623  XX  0     P
30347.2271  3294.245237  +2.727  Th  II    P
30318.4250  3297.374831  +2.763  Th  II    P
30314.2102  3297.833304  +2.941  Th  II    P
30312.2198  3298.049858  +3.541  Th  I     P
30297.3486  3299.668733  +3.020  Th  II    P
30289.8898  3300.481294  +2.187  Th  III   P
30279.1578  3301.651140  +3.948  Th  I     P
30274.1883  3302.193124  +2.585  Th  I     P
30271.5843  3302.477194  +1.725  XX  0     P
30262.3784  3303.481848  +2.712  Th  II    P
30255.4500  3304.238360  +3.890  Th  I     P
30245.6993  3305.303626  +3.540  Th  I     P
30228.0985  3307.228257  +2.893  Ar  II    W
30210.6737  3309.135852  +2.360  Th  II    P
30208.5778  3309.365450  +3.939  Th  I     P
30174.7973  3313.070388  +2.799  Th  I     P
30166.3822  3313.994620  +1.869  Th  II    P
30133.9773  3317.558479  +2.202  Th  II    P
30127.8031  3318.238383  +2.361  XX  0     P
30126.4254  3318.390131  +2.024  Th  I     P
30119.6824  3319.133055  +1.942  Th  I     P
30112.6324  3319.910160  +3.308  Th  I     P
30109.0929  3320.300447  +3.175  Th  II    P
30107.4982  3320.476319  +3.495  Th  I     P
30098.6649  3321.450839  +3.567  Th  II    P
30092.8441  3322.093322  +3.324  Th  I     P
30089.4241  3322.470927  +1.816  Th  II    P
30068.7744  3324.752706  +3.630  Th  II    P
30065.4463  3325.120752  +4.048  Th  II    P
30057.8076  3325.965805  +1.683  XX  0     P
30053.2947  3326.465259  +2.696  Th  II    P
30046.7200  3327.193167  +3.617  Th  I     P
30042.0286  3327.712760  +2.343  XX  0     P
30023.8434  3329.728397  +3.306  Th  I     P
30017.0950  3330.477007  +3.752  Th  I     P
30005.8394  3331.726357  +1.788  XX  0     P
29993.2128  3333.128998  +4.124  Th  I     P
29990.9264  3333.383112  +1.723  Th  II    P
29979.9452  3334.604120  +3.325  Th  II    P
29974.2366  3335.239216  +2.924  Th  I     P
29972.1251  3335.474182  +1.540  XX  0     P
29962.2794  3336.570273  +1.548  XX  0     P
29950.6096  3337.870357  +3.291  Th  II    P
29945.8845  3338.397050  +2.828  Th  II    P
29944.0819  3338.598026  +2.301  XX  0     P
29942.0622  3338.823232  +2.484  Ar  II    W
29925.0136  3340.725458  +3.270  Th  I     P
29918.9828  3341.398872  +2.247  XX  0     P
29915.9230  3341.740642  +1.910  Ar  II    N
29899.1234  3343.618348  +2.711  Th  II    P
29897.3836  3343.812927  +1.934  Th  II    P
29872.8784  3346.555999  +2.969  Th  II    P
29863.7639  3347.577410  +2.127  Th  II    P
29848.1424  3349.329470  +2.171  XX  0     P
29833.9412  3350.923835  +3.724  Ar  II    W
29831.2280  3351.228617  +3.947  Th  II    P
29824.0422  3352.036089  +1.773  XX  0     P
29807.0374  3353.948473  +2.699  Th  II    P
29804.9835  3354.179605  +3.019  Th  II    P
29801.0840  3354.618517  +2.858  Th  II    P
29796.7530  3355.106131  +3.458  Th  I     P
29795.3980  3355.258716  +2.503  Th  II    P
29792.6503  3355.568173  +3.187  Th  II    P
29779.4280  3357.058119  +2.358  Th  II    P
29777.8576  3357.235167  +2.393  Th  II    P
29765.7395  3358.601994  +3.788  Th  II    P
29761.6802  3359.060100  +2.236  Th  II    P
29755.5081  3359.756883  +2.480  Th  II    P
29751.9447  3360.159295  +2.490  Th  II    P
29750.0478  3360.373550  +2.807  Th  II    P
29744.5185  3360.998240  +3.701  Th  I     P
29742.7517  3361.197899  +3.276  Th  I     P
29729.6761  3362.676256  +2.540  Th  II    P
29707.9319  3365.137587  +3.130  Th  I     P
29706.1597  3365.338350  +3.705  Th  I     P
29704.5540  3365.520271  +2.714  Ar  II    W
29700.5071  3365.978862  +1.476  XX  0     P
29686.3666  3367.582229  +2.781  Th  I     P
29651.9493  3371.491139  +1.869  Th  II    P
29644.5320  3372.334739  +1.568  XX  0     P
29631.2670  3373.844479  +1.760  Ar  II    N
29624.7961  3374.581445  +3.018  Th  II    P
29621.3426  3374.974894  +3.399  Th  I     P
29615.9805  3375.585967  +2.843  Th  I     P
29614.5567  3375.748257  +1.783  XX  0     P
29604.9860  3376.839609  +2.607  Th  II    P
29589.7942  3378.573379  +3.145  Th  II    P
29587.7771  3378.803715  +2.523  Th  II    P
29585.2700  3379.090049  +2.014  Th  II    P
29572.3165  3380.570232  +2.358  Ni  I     P
29569.7860  3380.859541  +3.823  Th  I     P
29545.9588  3383.586106  +1.900  Th  I     P
29533.6841  3384.992426  +2.420  Th  II    P
29528.9807  3385.531607  +3.361  Th  II    P
29520.5312  3386.500660  +3.316  Th  II    P
29508.1594  3387.920553  +3.362  Th  I     P
29502.8463  3388.530695  +3.904  Ar  II    W
29498.4357  3389.037362  +2.230  XX  0     P
29494.7292  3389.463266  +3.711  Th  I     P
29493.1867  3389.640541  +3.155  Th  II    P
29486.8576  3390.368122  +2.730  XX  0     P
29472.3683  3392.034957  +4.269  Th  II    P
29461.9818  3393.230819  +2.517  Th  II    P
29460.3264  3393.421494  +2.232  Th  I     P
29455.3662  3393.992954  +2.927  Th  I     P
29454.0440  3394.145316  +2.598  Th  II    P
29448.3899  3394.797014  +2.931  Th  II    P
29445.6545  3395.112389  +1.974  Th  II    P
29443.3910  3395.373401  +2.533  Th  II    P
29438.0783  3395.986186  +1.968  XX  0     P
29431.6512  3396.727801  +4.050  Th  I     P
29424.8225  3397.516114  +4.368  Th  I     P
29415.9159  3398.544852  +3.620  Th  I     P
29393.3004  3401.159803  +1.604  XX  0     P
29385.8133  3402.026404  +2.608  Th  II    P
29377.3549  3403.005954  +1.731  Th  II    P
29355.3376  3405.558381  +4.043  Th  I     P
29344.3072  3406.838551  +1.677  XX  0     P
29335.7687  3407.830184  +2.959  Th  I     P
29327.8540  3408.749883  +4.100  Th  I     P
29323.3806  3409.269918  +2.586  Th  II    P
29309.6775  3410.863901  +1.594  XX  0     P
29301.7756  3411.783744  +2.794  Th  II    P
29296.4953  3412.398691  +2.417  Th  II    P
29291.2218  3413.013068  +4.128  Th  I     P
29280.1926  3414.298714  +1.636  Th  I     P
29273.0871  3415.127500  +1.597  XX  0     P
29255.9712  3417.125544  +2.043  Th  II    P
29252.7846  3417.497794  +2.900  Th  I     P
29241.8521  3418.775515  +3.362  Th  II    P
29238.4502  3419.173303  +3.220  Th  II    P
29221.0446  3421.210006  +4.480  Th  I     P
29217.6263  3421.610281  +2.954  Ar  II    W
29204.6633  3423.129072  +2.417  XX  0     P
29199.7328  3423.707094  +1.499  XX  0     P
29197.3230  3423.989681  +4.464  Th  I     P
29180.6715  3425.943588  +2.708  Th  II    P
29173.8671  3426.742667  +1.508  XX  0     P
29170.8904  3427.092354  +3.119  Th  I     P
29163.2216  3427.993575  +1.905  Th  II    P
29154.6693  3428.999181  +4.145  Th  I     P
29151.3531  3429.389270  +2.349  Th  II    P
29145.0808  3430.127330  +1.503  XX  0     P
29142.6358  3430.415118  +3.034  Ar  II    W
29141.3511  3430.566353  +2.315  Th  II    P
29135.4267  3431.263949  +1.937  XX  0     P
29130.7870  3431.810465  +2.877  Th  II    P
29115.9832  3433.555396  +2.746  Ni  I     P
29112.2234  3433.998848  +3.911  Th  II    P
29102.0999  3435.193443  +1.578  XX  0     P
29095.4624  3435.977129  +3.994  Th  II    P
29086.5988  3437.024211  +2.658  Th  II    P
29084.2051  3437.307095  +4.619  Th  I     P
29070.3082  3438.950331  +3.377  Th  II    P
29066.5182  3439.398751  +3.071  Th  I     P
29063.8729  3439.711804  +3.555  Th  II    P
29056.3212  3440.605808  +1.239  Fe  I     P
29051.4221  3441.186038  +1.455  XX  0     P
29049.9139  3441.364697  +2.873  Th  II    P
29048.5457  3441.526792  +2.835  Th  I     P
29039.6673  3442.579014  +3.766  Th  I     P
29017.4301  3445.217278  +3.001  Th  II    P
29015.9576  3445.392121  +2.567  Th  II    P
29012.9933  3445.744152  +2.996  Th  II    P
29006.2313  3446.547456  +2.510  Th  I     P
28986.0369  3448.948718  +2.262  Th  I     P
28983.1936  3449.287076  +2.471  Th  II    P
28980.1882  3449.644796  +2.870  Th  II    P
28969.2486  3450.947518  +2.505  Th  II    P
28962.9135  3451.702372  +3.215  Th  I     P
28954.6955  3452.682073  +2.740  Th  II    P
28942.8520  3454.094963  +3.494  Ar  II    W
28932.9877  3455.272624  +1.847  Th  II    P
28930.1373  3455.613072  +3.051  Th  I     P
28923.2017  3456.441731  +2.069  Th  II    P
28921.0836  3456.694883  +2.023  XX  0     P
28917.9526  3457.069153  +3.711  Th  I     P
28914.9012  3457.433993  +1.927  XX  0     P
28908.9869  3458.141342  +2.053  XX  0     P
28906.3347  3458.458644  +2.908  Ni  I     P
28884.9540  3461.018679  +4.550  Th  I     P
28883.2969  3461.217251  +3.688  Th  I     P
28879.6657  3461.652462  +3.337  Ni  I     P
28869.6740  3462.850565  +3.102  Th  II    P
28862.4300  3463.719710  +3.062  Th  II    P
28859.0385  3464.126777  +3.524  Ar  II    W
28845.3973  3465.765036  +3.600  Th  II    P
28840.6715  3466.332950  +2.753  Ar  II    W
28835.9810  3466.896805  +2.599  Th  II    P
28827.3836  3467.930794  +2.163  Th  II    P
28824.9815  3468.219799  +3.243  Th  II    P
28815.6293  3469.345454  +4.252  Th  I     P
28810.8515  3469.920804  +4.071  Th  II    P
28808.0264  3470.261097  +2.694  Ar  II    W
28805.4832  3470.567491  +3.337  Th  I     P
28801.8895  3471.000537  +3.345  Th  I     P
28796.9453  3471.596494  +1.944  Ar  II    N
28793.9360  3471.959330  +2.737  Th  I     P
28786.6214  3472.841571  +1.485  XX  0     P
