Amp                      Mask
2.406348384200300643e+02 0.000000000000000000e+00
2.532392971832881585e+02 0.000000000000000000e+00
2.543620541425098622e+02 0.000000000000000000e+00
2.354603350937056803e+02 0.000000000000000000e+00
2.406642060290666620e+02 0.000000000000000000e+00
2.477939877362515801e+02 0.000000000000000000e+00
2.447458112165856221e+02 0.000000000000000000e+00
2.488497252229657306e+02 0.000000000000000000e+00
2.350082592156530268e+02 0.000000000000000000e+00
2.495046432966843497e+02 0.000000000000000000e+00
2.680069364801547636e+02 0.000000000000000000e+00
2.555366418106292485e+02 0.000000000000000000e+00
2.502778862982144403e+02 0.000000000000000000e+00
2.445094746146475018e+02 0.000000000000000000e+00
2.426342858346127400e+02 0.000000000000000000e+00
2.423182707567506498e+02 0.000000000000000000e+00
2.605307638044222358e+02 0.000000000000000000e+00
2.463527493861335245e+02 0.000000000000000000e+00
2.599937459494501582e+02 0.000000000000000000e+00
2.592901701827888132e+02 0.000000000000000000e+00
2.609414025892029372e+02 0.000000000000000000e+00
2.707586503598878380e+02 0.000000000000000000e+00
2.680115286844173283e+02 0.000000000000000000e+00
2.862180689858150799e+02 0.000000000000000000e+00
2.922206420626423551e+02 0.000000000000000000e+00
3.016025009572173872e+02 0.000000000000000000e+00
2.816305287550634944e+02 0.000000000000000000e+00
2.861292181034201008e+02 0.000000000000000000e+00
2.597362496707330024e+02 0.000000000000000000e+00
2.641793817814344152e+02 0.000000000000000000e+00
2.513991947185004392e+02 0.000000000000000000e+00
2.599342366533921336e+02 0.000000000000000000e+00
2.602028668561732729e+02 0.000000000000000000e+00
2.572512583217254587e+02 0.000000000000000000e+00
2.792877977584267910e+02 0.000000000000000000e+00
2.602742618958808407e+02 0.000000000000000000e+00
2.659361704025749873e+02 0.000000000000000000e+00
2.613801955752436470e+02 0.000000000000000000e+00
2.923949660127635752e+02 0.000000000000000000e+00
2.735705827478851120e+02 0.000000000000000000e+00
2.707538663408874982e+02 0.000000000000000000e+00
2.856720644288050153e+02 0.000000000000000000e+00
2.789428385804303048e+02 0.000000000000000000e+00
2.645602655636107556e+02 0.000000000000000000e+00
2.773862314630439982e+02 0.000000000000000000e+00
2.910578992767174782e+02 0.000000000000000000e+00
2.961701713502098983e+02 0.000000000000000000e+00
2.995556008560074588e+02 0.000000000000000000e+00
2.860886479403480962e+02 0.000000000000000000e+00
2.778754595918343853e+02 0.000000000000000000e+00
2.644817718541962677e+02 0.000000000000000000e+00
2.706843315650989439e+02 0.000000000000000000e+00
2.800956173151956818e+02 0.000000000000000000e+00
2.712853904736380741e+02 0.000000000000000000e+00
2.755963595058919395e+02 0.000000000000000000e+00
2.743292961167749127e+02 0.000000000000000000e+00
2.956709606762687486e+02 0.000000000000000000e+00
2.757136448921170881e+02 0.000000000000000000e+00
3.147900974339394793e+02 0.000000000000000000e+00
4.200245796093846593e+02 0.000000000000000000e+00
5.766319802398729735e+02 0.000000000000000000e+00
6.116929449486436852e+02 0.000000000000000000e+00
4.845368891074440398e+02 0.000000000000000000e+00
3.253269494968736240e+02 0.000000000000000000e+00
2.843988786280070258e+02 0.000000000000000000e+00
2.630589366361122643e+02 0.000000000000000000e+00
2.815079017453168149e+02 0.000000000000000000e+00
2.649463999718724949e+02 0.000000000000000000e+00
2.729623875268316056e+02 0.000000000000000000e+00
2.692738737385255945e+02 0.000000000000000000e+00
2.560405734926782202e+02 0.000000000000000000e+00
2.510370830770010855e+02 0.000000000000000000e+00
2.800276633736104372e+02 0.000000000000000000e+00
2.699997746904875271e+02 0.000000000000000000e+00
2.649532230853407668e+02 0.000000000000000000e+00
2.689358896636308032e+02 0.000000000000000000e+00
2.507621084245294867e+02 0.000000000000000000e+00
2.765413721475858893e+02 0.000000000000000000e+00
2.799201999778430832e+02 0.000000000000000000e+00
2.633344194119497956e+02 0.000000000000000000e+00
2.955505962720417301e+02 0.000000000000000000e+00
3.061585154458413172e+02 0.000000000000000000e+00
2.675728497177885856e+02 0.000000000000000000e+00
2.715243128637121117e+02 0.000000000000000000e+00
2.829392865178373881e+02 0.000000000000000000e+00
2.829036565095399851e+02 0.000000000000000000e+00
2.794080099547809368e+02 0.000000000000000000e+00
2.749796706490645875e+02 0.000000000000000000e+00
2.685608781594070820e+02 0.000000000000000000e+00
2.619528449660889464e+02 0.000000000000000000e+00
2.585210910758584646e+02 0.000000000000000000e+00
2.721236540600494322e+02 0.000000000000000000e+00
2.657259778214708490e+02 0.000000000000000000e+00
2.870701816338201411e+02 0.000000000000000000e+00
2.933423289841264250e+02 0.000000000000000000e+00
3.011350958368541910e+02 0.000000000000000000e+00
3.087295006972503302e+02 0.000000000000000000e+00
3.329600404705555547e+02 0.000000000000000000e+00
3.017811556305391036e+02 0.000000000000000000e+00
2.878149531433281823e+02 0.000000000000000000e+00
2.890603945584308576e+02 0.000000000000000000e+00
2.716932960087389688e+02 0.000000000000000000e+00
2.746981991207896385e+02 0.000000000000000000e+00
2.536700300260281153e+02 0.000000000000000000e+00
2.657319715383734433e+02 0.000000000000000000e+00
2.445779031282943379e+02 0.000000000000000000e+00
2.584641711685324594e+02 0.000000000000000000e+00
2.664137786876946166e+02 0.000000000000000000e+00
2.481594792653324646e+02 0.000000000000000000e+00
2.581876448140328080e+02 0.000000000000000000e+00
2.541762747767806729e+02 0.000000000000000000e+00
2.606369451624410658e+02 0.000000000000000000e+00
2.536517592437947997e+02 0.000000000000000000e+00
2.601364168265349690e+02 0.000000000000000000e+00
2.767896576676656650e+02 0.000000000000000000e+00
2.730600063464365235e+02 0.000000000000000000e+00
2.617748127628527754e+02 0.000000000000000000e+00
2.671276779669651660e+02 0.000000000000000000e+00
2.822930583134408948e+02 0.000000000000000000e+00
2.736599896526903422e+02 0.000000000000000000e+00
2.822283885158812495e+02 0.000000000000000000e+00
2.698108756089009717e+02 0.000000000000000000e+00
2.599721708924521408e+02 0.000000000000000000e+00
2.810858401142019716e+02 0.000000000000000000e+00
2.648661938420286788e+02 0.000000000000000000e+00
2.866695137739766892e+02 0.000000000000000000e+00
2.752417756620827163e+02 0.000000000000000000e+00
2.745626766672363033e+02 0.000000000000000000e+00
2.867614873727411577e+02 0.000000000000000000e+00
2.855344663836054337e+02 0.000000000000000000e+00
2.916937513230229797e+02 0.000000000000000000e+00
2.666174463519171240e+02 0.000000000000000000e+00
2.905868574792971231e+02 0.000000000000000000e+00
2.828980469129161861e+02 0.000000000000000000e+00
3.094125475497162370e+02 0.000000000000000000e+00
3.272026183045566654e+02 0.000000000000000000e+00
2.947662924498708321e+02 0.000000000000000000e+00
2.717066384200097104e+02 0.000000000000000000e+00
2.620710002284939151e+02 0.000000000000000000e+00
2.738264911548091050e+02 0.000000000000000000e+00
2.746114154832209238e+02 0.000000000000000000e+00
2.735713389864937994e+02 0.000000000000000000e+00
2.713209982781763188e+02 0.000000000000000000e+00
2.676730066992591901e+02 0.000000000000000000e+00
2.959076489930228604e+02 0.000000000000000000e+00
2.830969532530168635e+02 0.000000000000000000e+00
2.815211821278293769e+02 0.000000000000000000e+00
2.833107520696673305e+02 0.000000000000000000e+00
2.653794335539543567e+02 0.000000000000000000e+00
2.807612719904813048e+02 0.000000000000000000e+00
2.753910084444541440e+02 0.000000000000000000e+00
2.714787598295233124e+02 0.000000000000000000e+00
2.729208676739798420e+02 0.000000000000000000e+00
2.777737912789870620e+02 0.000000000000000000e+00
2.798582974721754795e+02 0.000000000000000000e+00
2.661150671901133364e+02 0.000000000000000000e+00
2.765772891140954926e+02 0.000000000000000000e+00
2.676531437353828551e+02 0.000000000000000000e+00
2.695420148575854569e+02 0.000000000000000000e+00
2.749398192999273647e+02 0.000000000000000000e+00
2.635593234568637513e+02 0.000000000000000000e+00
2.597742521032846525e+02 0.000000000000000000e+00
2.596047656902892982e+02 0.000000000000000000e+00
2.574730669276656272e+02 0.000000000000000000e+00
2.776411302788777107e+02 0.000000000000000000e+00
2.741895934567164090e+02 0.000000000000000000e+00
2.614311369318357947e+02 0.000000000000000000e+00
2.532367454373637941e+02 0.000000000000000000e+00
2.571004460690202791e+02 0.000000000000000000e+00
2.641313216270781936e+02 0.000000000000000000e+00
2.633900484982258945e+02 0.000000000000000000e+00
2.642448493336721072e+02 0.000000000000000000e+00
2.730050377004672555e+02 0.000000000000000000e+00
2.727039446679160051e+02 0.000000000000000000e+00
2.709011083642105859e+02 0.000000000000000000e+00
2.767143908197420501e+02 0.000000000000000000e+00
2.831316304072080925e+02 0.000000000000000000e+00
2.895176354660756033e+02 0.000000000000000000e+00
2.722941425354248963e+02 0.000000000000000000e+00
2.882829053390948388e+02 0.000000000000000000e+00
2.985666310714307770e+02 0.000000000000000000e+00
2.913181438622158339e+02 0.000000000000000000e+00
2.962308030019668195e+02 0.000000000000000000e+00
2.690049385744502501e+02 0.000000000000000000e+00
2.788275250772100549e+02 0.000000000000000000e+00
2.801613228355057572e+02 0.000000000000000000e+00
2.798166113908043258e+02 0.000000000000000000e+00
2.911873116479520149e+02 0.000000000000000000e+00
2.929916520273092715e+02 0.000000000000000000e+00
2.877608473904817288e+02 0.000000000000000000e+00
2.981187209973955987e+02 0.000000000000000000e+00
2.948890641934205519e+02 0.000000000000000000e+00
2.928869722898704708e+02 0.000000000000000000e+00
2.880475455407314485e+02 0.000000000000000000e+00
2.922180005740834190e+02 0.000000000000000000e+00
3.049867357675744870e+02 0.000000000000000000e+00
3.087903546597892159e+02 0.000000000000000000e+00
2.955139973160821114e+02 0.000000000000000000e+00
3.290365276001378447e+02 0.000000000000000000e+00
3.064849948968523563e+02 0.000000000000000000e+00
3.272056154903680181e+02 0.000000000000000000e+00
3.573932108214619348e+02 0.000000000000000000e+00
3.805879247347617707e+02 0.000000000000000000e+00
4.321995950961502331e+02 0.000000000000000000e+00
5.487346197917482868e+02 0.000000000000000000e+00
9.602378095832473264e+02 0.000000000000000000e+00
2.340985716029420018e+03 0.000000000000000000e+00
5.623353605896389126e+03 0.000000000000000000e+00
7.717354510142088657e+03 0.000000000000000000e+00
5.954542884788404081e+03 0.000000000000000000e+00
2.700308750672540555e+03 0.000000000000000000e+00
9.434543221735584666e+02 0.000000000000000000e+00
4.910297365103972425e+02 0.000000000000000000e+00
3.971799729917926811e+02 0.000000000000000000e+00
3.337763925607064266e+02 0.000000000000000000e+00
3.068603258740305932e+02 0.000000000000000000e+00
2.919592001086031701e+02 0.000000000000000000e+00
3.127289838452231834e+02 0.000000000000000000e+00
2.954887715070603917e+02 0.000000000000000000e+00
2.890377655030384858e+02 0.000000000000000000e+00
2.888320596172040382e+02 0.000000000000000000e+00
2.948709765517987194e+02 0.000000000000000000e+00
2.782488161219746985e+02 0.000000000000000000e+00
2.882448003436377917e+02 0.000000000000000000e+00
2.837167755735721926e+02 0.000000000000000000e+00
2.761054022630329428e+02 0.000000000000000000e+00
2.775627993610933117e+02 0.000000000000000000e+00
3.027380533068393902e+02 0.000000000000000000e+00
2.907327680384616428e+02 0.000000000000000000e+00
2.847450142256943195e+02 0.000000000000000000e+00
2.738122415519650872e+02 0.000000000000000000e+00
2.748419815520000498e+02 0.000000000000000000e+00
2.809251688830585749e+02 0.000000000000000000e+00
2.717228183897882445e+02 0.000000000000000000e+00
2.777716642967693588e+02 0.000000000000000000e+00
2.643534809113785968e+02 0.000000000000000000e+00
2.710992108940712910e+02 0.000000000000000000e+00
2.830964796083430315e+02 0.000000000000000000e+00
2.729316988190461757e+02 0.000000000000000000e+00
2.759810332642006756e+02 0.000000000000000000e+00
2.688315774618977230e+02 0.000000000000000000e+00
2.836472903334723128e+02 0.000000000000000000e+00
2.762614710336762869e+02 0.000000000000000000e+00
2.750949723139371486e+02 0.000000000000000000e+00
2.736296544054326318e+02 0.000000000000000000e+00
2.906714542880814065e+02 0.000000000000000000e+00
2.941169025225332803e+02 0.000000000000000000e+00
2.889806277038462667e+02 0.000000000000000000e+00
2.902293920514106844e+02 0.000000000000000000e+00
2.912388428510323024e+02 0.000000000000000000e+00
2.849254163981134411e+02 0.000000000000000000e+00
2.801868047248542553e+02 0.000000000000000000e+00
2.730151222086536222e+02 0.000000000000000000e+00
2.837806973157415769e+02 0.000000000000000000e+00
2.795424072157217665e+02 0.000000000000000000e+00
2.832769076397557342e+02 0.000000000000000000e+00
2.814051740875567589e+02 0.000000000000000000e+00
2.691481084098647329e+02 0.000000000000000000e+00
2.729642980903327043e+02 0.000000000000000000e+00
2.908827523130057671e+02 0.000000000000000000e+00
2.867974858987731750e+02 0.000000000000000000e+00
2.685077795426855687e+02 0.000000000000000000e+00
2.796717911093969633e+02 0.000000000000000000e+00
2.817875385959982282e+02 0.000000000000000000e+00
2.731132216015597578e+02 0.000000000000000000e+00
2.818607218872963927e+02 0.000000000000000000e+00
2.660886097520984777e+02 0.000000000000000000e+00
2.556938210987306945e+02 0.000000000000000000e+00
2.734194596421364167e+02 0.000000000000000000e+00
2.778613012592024347e+02 0.000000000000000000e+00
2.793181323512822587e+02 0.000000000000000000e+00
2.747584947151250958e+02 0.000000000000000000e+00
2.778542301941981236e+02 0.000000000000000000e+00
2.612240736683164641e+02 0.000000000000000000e+00
2.672638083792625139e+02 0.000000000000000000e+00
2.793358398006340622e+02 0.000000000000000000e+00
2.829027635022131903e+02 0.000000000000000000e+00
2.739508565530451847e+02 0.000000000000000000e+00
2.735063223841555669e+02 0.000000000000000000e+00
2.892477518124907192e+02 0.000000000000000000e+00
3.040659242869223249e+02 0.000000000000000000e+00
2.744701921084040919e+02 0.000000000000000000e+00
2.826839262776243231e+02 0.000000000000000000e+00
2.779072860945804564e+02 0.000000000000000000e+00
2.841761650672187329e+02 0.000000000000000000e+00
2.918572023938720577e+02 0.000000000000000000e+00
2.993402686132901067e+02 0.000000000000000000e+00
3.037686807496557435e+02 0.000000000000000000e+00
2.880350174689251617e+02 0.000000000000000000e+00
2.814320734195036380e+02 0.000000000000000000e+00
2.773321498234806199e+02 0.000000000000000000e+00
2.647388690646004079e+02 0.000000000000000000e+00
2.882261818291315194e+02 0.000000000000000000e+00
2.898437632023773176e+02 0.000000000000000000e+00
2.770725724976378501e+02 0.000000000000000000e+00
2.615257233233600687e+02 0.000000000000000000e+00
2.725236177811115681e+02 0.000000000000000000e+00
2.666645199373687660e+02 0.000000000000000000e+00
2.763192310301799353e+02 0.000000000000000000e+00
2.762775743538641109e+02 0.000000000000000000e+00
2.872890663210789626e+02 0.000000000000000000e+00
3.076841596629669198e+02 0.000000000000000000e+00
2.800967593652599703e+02 0.000000000000000000e+00
3.081485400473475806e+02 0.000000000000000000e+00
3.667813506639251386e+02 0.000000000000000000e+00
4.983940886626191968e+02 0.000000000000000000e+00
5.127123399959943981e+02 0.000000000000000000e+00
4.061879496662603515e+02 0.000000000000000000e+00
3.078241868694060486e+02 0.000000000000000000e+00
2.956936070255951563e+02 0.000000000000000000e+00
2.844941689399668689e+02 0.000000000000000000e+00
2.887410197781546231e+02 0.000000000000000000e+00
2.902570370927418821e+02 0.000000000000000000e+00
3.013516569262919234e+02 0.000000000000000000e+00
2.975805936069947393e+02 0.000000000000000000e+00
2.988578382844160046e+02 0.000000000000000000e+00
3.286854315533333875e+02 0.000000000000000000e+00
6.394596249538981283e+02 0.000000000000000000e+00
2.052894087762391337e+03 0.000000000000000000e+00
3.374528288162327954e+03 0.000000000000000000e+00
2.810219792371630319e+03 0.000000000000000000e+00
1.296277000710106222e+03 0.000000000000000000e+00
3.909474385859642780e+02 0.000000000000000000e+00
2.963271261997642796e+02 0.000000000000000000e+00
2.901094744508353074e+02 0.000000000000000000e+00
2.959076978739898323e+02 0.000000000000000000e+00
2.734656732255932070e+02 0.000000000000000000e+00
2.819609078371298096e+02 0.000000000000000000e+00
2.781436033294598928e+02 0.000000000000000000e+00
2.858989876011535785e+02 0.000000000000000000e+00
2.669229115146720801e+02 0.000000000000000000e+00
2.828674437468776546e+02 0.000000000000000000e+00
3.288374896192788697e+02 0.000000000000000000e+00
3.624240560469690422e+02 0.000000000000000000e+00
3.379934044363376415e+02 0.000000000000000000e+00
2.913688373218064385e+02 0.000000000000000000e+00
2.741273688595269391e+02 0.000000000000000000e+00
2.842780191390301638e+02 0.000000000000000000e+00
2.853494842816473351e+02 0.000000000000000000e+00
4.947253983403925304e+02 0.000000000000000000e+00
2.590261600055656345e+03 0.000000000000000000e+00
6.642260502429064672e+02 0.000000000000000000e+00
3.035709878172258982e+02 0.000000000000000000e+00
2.749056780919399330e+02 0.000000000000000000e+00
2.701197742322148656e+02 0.000000000000000000e+00
2.639057154619737844e+02 0.000000000000000000e+00
2.663326434351869239e+02 0.000000000000000000e+00
2.688953118628862171e+02 0.000000000000000000e+00
2.604344279497432808e+02 0.000000000000000000e+00
2.678731340300619195e+02 0.000000000000000000e+00
2.637068960822346639e+02 0.000000000000000000e+00
2.669008418640455602e+02 0.000000000000000000e+00
2.623947841270609729e+02 0.000000000000000000e+00
2.809957530201902500e+02 0.000000000000000000e+00
2.655991163231987002e+02 0.000000000000000000e+00
2.863698937753790119e+02 0.000000000000000000e+00
2.861888392912318864e+02 0.000000000000000000e+00
2.767639904011928706e+02 0.000000000000000000e+00
2.847189494182728708e+02 0.000000000000000000e+00
2.940306080231143255e+02 0.000000000000000000e+00
3.761556835610530811e+02 0.000000000000000000e+00
8.078706331838020560e+02 0.000000000000000000e+00
2.075246437041865192e+03 0.000000000000000000e+00
2.420956453820201205e+03 0.000000000000000000e+00
1.746859006138940458e+03 0.000000000000000000e+00
6.569658410089551808e+02 0.000000000000000000e+00
3.099351312974696384e+02 0.000000000000000000e+00
2.888881830789752030e+02 0.000000000000000000e+00
2.784496343892348591e+02 0.000000000000000000e+00
2.753977023175959289e+02 0.000000000000000000e+00
2.764264535120018422e+02 0.000000000000000000e+00
2.653378126110275730e+02 0.000000000000000000e+00
2.630912520043398217e+02 0.000000000000000000e+00
2.594036839233771730e+02 0.000000000000000000e+00
2.645200489702386903e+02 0.000000000000000000e+00
2.871316841437855487e+02 0.000000000000000000e+00
2.739469728518427019e+02 0.000000000000000000e+00
2.844510548869862987e+02 0.000000000000000000e+00
2.774152893100280153e+02 0.000000000000000000e+00
2.770741291095982319e+02 0.000000000000000000e+00
2.665147931614500294e+02 0.000000000000000000e+00
2.670920637251310268e+02 0.000000000000000000e+00
2.806045838046926519e+02 0.000000000000000000e+00
2.748612242277702649e+02 0.000000000000000000e+00
2.679254253996548982e+02 0.000000000000000000e+00
2.844961553891643575e+02 0.000000000000000000e+00
2.783693250962980414e+02 0.000000000000000000e+00
2.871809387207019881e+02 0.000000000000000000e+00
2.655643076919556620e+02 0.000000000000000000e+00
3.038093230341231674e+02 0.000000000000000000e+00
4.592205877806234753e+02 0.000000000000000000e+00
1.330677156736921461e+03 0.000000000000000000e+00
2.726533396727815216e+03 0.000000000000000000e+00
2.611743497820574248e+03 0.000000000000000000e+00
1.541409196248761873e+03 0.000000000000000000e+00
4.906826695533206930e+02 0.000000000000000000e+00
3.001071046452524342e+02 0.000000000000000000e+00
3.004946309645320071e+02 0.000000000000000000e+00
2.759139673654794365e+02 0.000000000000000000e+00
2.808822587557271504e+02 0.000000000000000000e+00
3.011124627442792416e+02 0.000000000000000000e+00
3.061449457593229226e+02 0.000000000000000000e+00
2.921432932946332812e+02 0.000000000000000000e+00
2.943278496509631736e+02 0.000000000000000000e+00
2.805313294284562744e+02 0.000000000000000000e+00
2.874938240991384646e+02 0.000000000000000000e+00
2.913068591486826904e+02 0.000000000000000000e+00
2.929125953124272996e+02 0.000000000000000000e+00
2.947604082243960306e+02 0.000000000000000000e+00
3.093716647876770480e+02 0.000000000000000000e+00
3.036156610463051493e+02 0.000000000000000000e+00
3.014943088730111072e+02 0.000000000000000000e+00
3.142010867878011027e+02 0.000000000000000000e+00
3.255869562780069941e+02 0.000000000000000000e+00
3.378337689278398557e+02 0.000000000000000000e+00
3.888937511047827229e+02 0.000000000000000000e+00
4.489193746728865335e+02 0.000000000000000000e+00
4.301521340079591482e+02 0.000000000000000000e+00
4.038569708632022071e+02 0.000000000000000000e+00
4.007533697285615517e+02 0.000000000000000000e+00
3.924198272866981370e+02 0.000000000000000000e+00
3.538793048318021874e+02 0.000000000000000000e+00
3.113655338653634317e+02 0.000000000000000000e+00
3.041180210047578498e+02 0.000000000000000000e+00
2.921571157879785119e+02 0.000000000000000000e+00
2.867309864969401474e+02 0.000000000000000000e+00
2.979319346592482134e+02 0.000000000000000000e+00
2.913241327782543522e+02 0.000000000000000000e+00
3.006950411619386045e+02 0.000000000000000000e+00
2.954802835447948723e+02 0.000000000000000000e+00
2.908586536603355626e+02 0.000000000000000000e+00
3.607732969579204791e+02 0.000000000000000000e+00
8.621400384464894842e+02 0.000000000000000000e+00
2.229243249514358013e+03 0.000000000000000000e+00
2.582811439705464181e+03 0.000000000000000000e+00
1.935729306918560269e+03 0.000000000000000000e+00
6.965008115861352280e+02 0.000000000000000000e+00
3.246109781173796023e+02 0.000000000000000000e+00
2.821300280783950143e+02 0.000000000000000000e+00
2.897516353226139927e+02 0.000000000000000000e+00
3.048921223168944721e+02 0.000000000000000000e+00
2.950099147899231298e+02 0.000000000000000000e+00
3.026097314858182017e+02 0.000000000000000000e+00
2.970347819558184597e+02 0.000000000000000000e+00
2.833697250920002375e+02 0.000000000000000000e+00
2.769858563988395304e+02 0.000000000000000000e+00
2.856107898488087358e+02 0.000000000000000000e+00
2.959955524222579584e+02 0.000000000000000000e+00
3.091140437421894376e+02 0.000000000000000000e+00
3.232895625514575499e+02 0.000000000000000000e+00
2.825783305650998045e+02 0.000000000000000000e+00
2.977736724040711920e+02 0.000000000000000000e+00
3.025805479446746631e+02 0.000000000000000000e+00
3.054130781496147051e+02 0.000000000000000000e+00
3.027928762368705407e+02 0.000000000000000000e+00
3.087553357197118657e+02 0.000000000000000000e+00
2.889446271593298547e+02 0.000000000000000000e+00
2.815016947191716099e+02 0.000000000000000000e+00
2.937315102775953051e+02 0.000000000000000000e+00
2.845291374168600669e+02 0.000000000000000000e+00
2.906000364989617424e+02 0.000000000000000000e+00
2.937715477131116018e+02 0.000000000000000000e+00
2.735489104743939492e+02 0.000000000000000000e+00
2.898875109639210450e+02 0.000000000000000000e+00
2.846816542340831688e+02 0.000000000000000000e+00
2.886405439240222108e+02 0.000000000000000000e+00
2.841426576222229414e+02 0.000000000000000000e+00
2.874337070627890967e+02 0.000000000000000000e+00
2.642146363436851857e+02 0.000000000000000000e+00
2.983570199353552539e+02 0.000000000000000000e+00
2.933195440656263031e+02 0.000000000000000000e+00
2.898682153700010531e+02 0.000000000000000000e+00
3.034991967098249575e+02 0.000000000000000000e+00
2.986537842087627723e+02 0.000000000000000000e+00
2.945567091367402099e+02 0.000000000000000000e+00
3.132875252028068758e+02 0.000000000000000000e+00
3.011974827891922928e+02 0.000000000000000000e+00
2.945447525809269678e+02 0.000000000000000000e+00
2.952396694107915209e+02 0.000000000000000000e+00
2.869991092858218167e+02 0.000000000000000000e+00
3.053548688944937908e+02 0.000000000000000000e+00
3.207815344591514304e+02 0.000000000000000000e+00
3.189454011828857460e+02 0.000000000000000000e+00
3.348940588485625653e+02 0.000000000000000000e+00
3.322961512976610265e+02 0.000000000000000000e+00
3.259188951909989669e+02 0.000000000000000000e+00
3.380848265408878888e+02 0.000000000000000000e+00
3.352048115710608727e+02 0.000000000000000000e+00
3.356067758163948156e+02 0.000000000000000000e+00
3.316120548109712445e+02 0.000000000000000000e+00
3.302113221400970815e+02 0.000000000000000000e+00
3.132198348700480892e+02 0.000000000000000000e+00
3.122043159407635358e+02 0.000000000000000000e+00
2.965415291018963444e+02 0.000000000000000000e+00
3.181448201198033985e+02 0.000000000000000000e+00
3.151189196861230357e+02 0.000000000000000000e+00
3.181089890770931561e+02 0.000000000000000000e+00
3.045350168962166890e+02 0.000000000000000000e+00
3.031367315533706801e+02 0.000000000000000000e+00
3.170051358993068789e+02 0.000000000000000000e+00
3.316691859544147292e+02 0.000000000000000000e+00
3.411396884777029754e+02 0.000000000000000000e+00
3.261593933962788014e+02 0.000000000000000000e+00
3.184113265590137871e+02 0.000000000000000000e+00
3.243089326674162294e+02 0.000000000000000000e+00
3.073584487800324041e+02 0.000000000000000000e+00
3.030051045848350100e+02 0.000000000000000000e+00
3.180833427050429805e+02 0.000000000000000000e+00
3.016760661867091926e+02 0.000000000000000000e+00
3.096259644829190165e+02 0.000000000000000000e+00
3.048791646807293887e+02 0.000000000000000000e+00
3.025968371877470418e+02 0.000000000000000000e+00
2.960497381525155447e+02 0.000000000000000000e+00
2.899776227712963532e+02 0.000000000000000000e+00
2.953228481766843174e+02 0.000000000000000000e+00
3.073797651925639798e+02 0.000000000000000000e+00
3.130614615411207069e+02 0.000000000000000000e+00
3.099063227659967765e+02 0.000000000000000000e+00
2.937917195661856340e+02 0.000000000000000000e+00
2.952580797440166407e+02 0.000000000000000000e+00
2.879761570475994858e+02 0.000000000000000000e+00
3.020191672283389153e+02 0.000000000000000000e+00
2.804811125595190333e+02 0.000000000000000000e+00
2.891402586842535811e+02 0.000000000000000000e+00
3.051267446436246473e+02 0.000000000000000000e+00
3.132272498482774381e+02 0.000000000000000000e+00
3.130119379544339040e+02 0.000000000000000000e+00
3.047605803447681296e+02 0.000000000000000000e+00
2.973634212856316594e+02 0.000000000000000000e+00
2.980561035511615273e+02 0.000000000000000000e+00
2.976072489154136633e+02 0.000000000000000000e+00
3.008596035139277660e+02 0.000000000000000000e+00
2.952895028139590181e+02 0.000000000000000000e+00
2.948643986074868621e+02 0.000000000000000000e+00
3.030531919618409802e+02 0.000000000000000000e+00
3.064216091008879630e+02 0.000000000000000000e+00
3.059353762484912522e+02 0.000000000000000000e+00
3.029134648612986211e+02 0.000000000000000000e+00
3.026775416209881655e+02 0.000000000000000000e+00
3.054761482915664033e+02 0.000000000000000000e+00
3.176548359160044015e+02 0.000000000000000000e+00
3.024037330772245582e+02 0.000000000000000000e+00
3.035699088325865773e+02 0.000000000000000000e+00
2.997221722973287115e+02 0.000000000000000000e+00
2.878971316471905197e+02 0.000000000000000000e+00
3.034709889902280224e+02 0.000000000000000000e+00
3.036218092079121789e+02 0.000000000000000000e+00
2.898899669661828398e+02 0.000000000000000000e+00
2.855296250276450678e+02 0.000000000000000000e+00
2.906642593836969581e+02 0.000000000000000000e+00
3.128321926217263922e+02 0.000000000000000000e+00
3.066559493248026911e+02 0.000000000000000000e+00
3.008210743548466439e+02 0.000000000000000000e+00
2.973981133334299898e+02 0.000000000000000000e+00
3.137272564767588960e+02 0.000000000000000000e+00
3.055088093189430083e+02 0.000000000000000000e+00
2.870364429311404706e+02 0.000000000000000000e+00
3.001996533607124888e+02 0.000000000000000000e+00
2.882311950327968475e+02 0.000000000000000000e+00
2.948378068009740218e+02 0.000000000000000000e+00
3.036652814132158369e+02 0.000000000000000000e+00
2.979275308873695849e+02 0.000000000000000000e+00
2.981566756946094188e+02 0.000000000000000000e+00
2.872362482250625249e+02 0.000000000000000000e+00
2.902305993489875959e+02 0.000000000000000000e+00
2.998209074171782618e+02 0.000000000000000000e+00
3.001345799122154290e+02 0.000000000000000000e+00
3.083302348957010395e+02 0.000000000000000000e+00
2.897994165929092105e+02 0.000000000000000000e+00
3.012448110908898684e+02 0.000000000000000000e+00
2.876459313735707042e+02 0.000000000000000000e+00
3.030139649924200853e+02 0.000000000000000000e+00
2.969829205872762827e+02 0.000000000000000000e+00
2.858099939490132329e+02 0.000000000000000000e+00
2.983333343717503112e+02 0.000000000000000000e+00
3.150060485463600344e+02 0.000000000000000000e+00
3.332078114845064079e+02 0.000000000000000000e+00
3.455978906953399132e+02 0.000000000000000000e+00
4.110478822529798322e+02 0.000000000000000000e+00
8.350317239415182939e+02 0.000000000000000000e+00
2.076420803162989159e+03 0.000000000000000000e+00
2.931450758381683499e+03 0.000000000000000000e+00
