# Creation Date: 2016-Dec-21
| ion |       wave | NIST | Instr | amplitude |                    Source |
| XeI |  8233.8964 |    1 |     1 |     58686 | lrisr_600_7500_PYPIT.json |
| XeI |  8349.1157 |    1 |     1 |      1657 | lrisr_600_7500_PYPIT.json |
